listing_id,num_reviews_sampled,avg_sentiment_score,num_reviews_total,sentiment_label
15369577,30,0.8402,204,Positiv
15390360,30,0.7877,42,Positiv
15402217,30,0.8871,69,Positiv
15403764,30,0.6584,62,Positiv
15404920,30,0.7614,97,Positiv
15430513,26,0.7768,26,Positiv
15440991,30,0.8328,263,Positiv
15473998,30,0.7854,330,Positiv
15479525,30,0.6027,170,Positiv
15479793,30,0.7142,331,Positiv
15487118,30,0.8562,341,Positiv
15541306,30,0.6499,215,Positiv
15546435,30,0.7545,189,Positiv
15548593,30,0.822,186,Positiv
15598191,30,0.8825,64,Positiv
15627943,30,0.776,96,Positiv
15676485,30,0.7942,212,Positiv
15724379,30,0.7975,69,Positiv
15748405,30,0.8392,60,Positiv
15755154,30,0.8257,490,Positiv
15756330,30,0.6997,198,Positiv
15769906,30,0.8642,236,Positiv
15805593,30,0.6686,50,Positiv
15848190,30,0.8141,287,Positiv
15856826,30,0.7636,248,Positiv
15877284,30,0.8287,250,Positiv
15879403,30,0.721,455,Positiv
15938047,30,0.8259,55,Positiv
15962507,30,0.6955,247,Positiv
15967229,10,0.4845,10,Positiv
15971857,30,0.7565,767,Positiv
15994336,30,0.7292,195,Positiv
15996599,30,0.5143,737,Positiv
15998501,9,0.9006,9,Positiv
16008341,30,0.7136,418,Positiv
16008596,13,0.7568,13,Positiv
16009153,27,0.8616,27,Positiv
16012754,30,0.8323,328,Positiv
16051918,30,0.8076,411,Positiv
16079074,30,0.8254,575,Positiv
16079296,30,0.7917,378,Positiv
16127718,30,0.8625,218,Positiv
16130833,30,0.6954,138,Positiv
16167074,30,0.7209,57,Positiv
16172109,30,0.8569,606,Positiv
16197635,30,0.8801,628,Positiv
16213112,30,0.652,225,Positiv
16242281,30,0.8368,813,Positiv
16251546,30,0.7749,49,Positiv
16278307,21,0.8507,21,Positiv
16341933,27,0.8322,27,Positiv
16348505,30,0.8905,351,Positiv
16357409,30,0.8824,119,Positiv
16371615,30,0.639,422,Positiv
16404170,30,0.8892,151,Positiv
16410261,30,0.8195,40,Positiv
16431660,23,0.6789,23,Positiv
16459278,30,0.8174,33,Positiv
16497124,30,0.8001,626,Positiv
16505067,30,0.8887,266,Positiv
16512315,30,0.8703,160,Positiv
16541693,30,0.8639,289,Positiv
16542624,30,0.8368,139,Positiv
16555745,30,0.7321,308,Positiv
16559038,30,0.7112,283,Positiv
16568303,30,0.6633,210,Positiv
16608540,30,0.8728,314,Positiv
16697232,30,0.8737,59,Positiv
16722058,30,0.7939,200,Positiv
16729547,30,0.7644,538,Positiv
16736514,30,0.7678,37,Positiv
16748578,30,0.8043,158,Positiv
16753028,30,0.8124,187,Positiv
16760316,30,0.7246,122,Positiv
16805480,30,0.5325,116,Positiv
16820257,30,0.6077,299,Positiv
16849181,30,0.5791,157,Positiv
16851871,30,0.8017,72,Positiv
16863781,30,0.7417,35,Positiv
16890420,18,0.726,18,Positiv
16890576,20,0.7548,20,Positiv
16903143,30,0.7759,365,Positiv
16907189,30,0.7557,124,Positiv
16909943,30,0.579,152,Positiv
16922240,30,0.7335,149,Positiv
16930357,30,0.6458,123,Positiv
16935319,30,0.7157,121,Positiv
16944539,30,0.8336,749,Positiv
16973053,30,0.7832,208,Positiv
16978201,30,0.6931,311,Positiv
16984050,30,0.8339,449,Positiv
16998168,30,0.8125,468,Positiv
17019994,30,0.6959,456,Positiv
17028896,30,0.9067,84,Positiv
17041460,30,0.7196,476,Positiv
17102256,30,0.9129,539,Positiv
17136793,30,0.7002,172,Positiv
17155695,30,0.8613,91,Positiv
17167387,30,0.7804,251,Positiv
17182822,30,0.8396,116,Positiv
17186391,30,0.7384,333,Positiv
17219843,30,0.844,121,Positiv
17225275,30,0.872,323,Positiv
17225664,30,0.7279,354,Positiv
17251604,30,0.8363,183,Positiv
17261704,30,0.8661,660,Positiv
17263206,30,0.7941,128,Positiv
17292581,30,0.5163,55,Positiv
17293423,30,0.8089,68,Positiv
17309133,30,0.7659,34,Positiv
17349756,30,0.9222,295,Positiv
17353213,10,0.4054,10,Positiv
17360285,30,0.8069,114,Positiv
17360723,30,0.695,266,Positiv
17363146,18,0.779,18,Positiv
17363344,30,0.8019,42,Positiv
17364040,30,0.7862,206,Positiv
17391731,30,0.7379,247,Positiv
17397245,6,0.8231,6,Positiv
17399490,8,0.6252,8,Positiv
17401447,30,0.7433,744,Positiv
17417729,30,0.7297,43,Positiv
17423560,30,0.8349,586,Positiv
17426689,30,0.8027,583,Positiv
17440452,30,0.6717,670,Positiv
17469816,30,0.806,503,Positiv
17485347,30,0.7961,298,Positiv
17520992,30,0.8152,288,Positiv
17521504,30,0.8725,490,Positiv
17555410,12,0.6999,12,Positiv
17569531,30,0.7619,217,Positiv
17579724,30,0.68,162,Positiv
17583015,30,0.8262,460,Positiv
17589226,30,0.8087,284,Positiv
17598233,30,0.8575,296,Positiv
17603560,30,0.7426,91,Positiv
17619712,3,0.4981,3,Positiv
17619941,29,0.6896,29,Positiv
17630027,30,0.7602,196,Positiv
17645920,30,0.7271,242,Positiv
17649795,30,0.8593,439,Positiv
17651750,30,0.8845,306,Positiv
17664550,30,0.8578,168,Positiv
17665957,30,0.6885,61,Positiv
17667297,30,0.6867,204,Positiv
17673946,30,0.782,310,Positiv
17681066,30,0.8055,67,Positiv
17685730,30,0.7573,144,Positiv
17730742,30,0.5922,387,Positiv
17731921,30,0.8184,330,Positiv
17743342,30,0.7971,195,Positiv
17762449,2,0.9632,2,Positiv
17765001,30,0.7524,92,Positiv
17769855,7,0.6765,7,Positiv
17782243,30,0.8504,209,Positiv
17788513,30,0.6602,55,Positiv
17788829,30,0.8231,98,Positiv
17792264,30,0.7309,233,Positiv
17792518,30,0.7641,199,Positiv
17792641,30,0.8555,157,Positiv
17804672,30,0.7634,230,Positiv
17810614,30,0.7185,167,Positiv
17817564,30,0.8126,144,Positiv
17825330,22,0.761,22,Positiv
17834473,23,0.6658,23,Positiv
17834553,2,0.9447,2,Positiv
17844004,30,0.7944,139,Positiv
17846955,30,0.7721,675,Positiv
17857671,30,0.7841,283,Positiv
17872360,30,0.6612,90,Positiv
17888930,30,0.8193,324,Positiv
17896667,30,0.8577,526,Positiv
17900343,30,0.6825,152,Positiv
17903817,30,0.7083,286,Positiv
17904051,30,0.6451,364,Positiv
17904705,30,0.8581,529,Positiv
17906594,30,0.8101,75,Positiv
17921432,30,0.7462,311,Positiv
17922271,30,0.6842,192,Positiv
17923984,30,0.8401,30,Positiv
17924668,30,0.5542,231,Positiv
17935716,30,0.7496,36,Positiv
17943249,30,0.8044,490,Positiv
17950270,30,0.8589,71,Positiv
17951292,30,0.8289,197,Positiv
17954344,30,0.8149,249,Positiv
17967051,22,0.7289,22,Positiv
17968535,12,0.7688,12,Positiv
17969883,30,0.8376,35,Positiv
17970701,30,0.7841,342,Positiv
17977809,30,0.7748,570,Positiv
17979937,30,0.7306,141,Positiv
17994276,30,0.6922,256,Positiv
17999915,30,0.7658,243,Positiv
18017594,30,0.7609,119,Positiv
18017786,30,0.6944,63,Positiv
18021732,30,0.8042,257,Positiv
18026600,30,0.8299,49,Positiv
18035659,30,0.7887,286,Positiv
18037202,30,0.7359,256,Positiv
18037820,30,0.844,244,Positiv
18046536,30,0.5515,74,Positiv
18058520,30,0.7247,73,Positiv
18063065,30,0.7592,257,Positiv
18064842,30,0.7516,43,Positiv
18066800,30,0.8866,229,Positiv
18072338,30,0.7729,575,Positiv
18075057,30,0.8292,95,Positiv
18089492,30,0.6929,104,Positiv
18106983,30,0.6507,332,Positiv
18120912,30,0.8621,336,Positiv
18122095,30,0.7415,61,Positiv
18129210,30,0.7237,382,Positiv
18130731,30,0.7649,297,Positiv
18134984,30,0.8118,293,Positiv
18145511,30,0.6431,92,Positiv
18152835,30,0.7377,582,Positiv
18153020,30,0.7738,56,Positiv
18158216,30,0.8106,426,Positiv
18186863,30,0.7669,129,Positiv
18193766,30,0.7745,49,Positiv
18193856,30,0.6741,136,Positiv
18203629,30,0.815,131,Positiv
18206821,30,0.8557,143,Positiv
18208919,30,0.7952,130,Positiv
18220798,30,0.8976,76,Positiv
18244954,30,0.7192,646,Positiv
18246224,30,0.7407,412,Positiv
18262839,10,0.6545,10,Positiv
18262936,30,0.8279,83,Positiv
18263057,3,0.9236,3,Positiv
18263119,18,0.8293,18,Positiv
18263872,30,0.8542,128,Positiv
18265542,30,0.8638,203,Positiv
18270366,30,0.7771,243,Positiv
18306487,30,0.7602,50,Positiv
18309034,30,0.8908,450,Positiv
18327398,30,0.5447,114,Positiv
18341741,30,0.8518,73,Positiv
18345056,20,0.8555,20,Positiv
18356784,29,0.8398,29,Positiv
18369662,30,0.816,43,Positiv
18374110,30,0.8511,119,Positiv
18388498,30,0.7745,328,Positiv
18394906,30,0.8817,43,Positiv
18407408,9,0.8801,9,Positiv
18425483,30,0.8268,304,Positiv
18447916,30,0.7534,32,Positiv
18460581,30,0.7272,198,Positiv
18467687,5,0.6347,5,Positiv
18468482,30,0.7774,206,Positiv
18472771,30,0.7734,530,Positiv
18494410,30,0.8921,374,Positiv
18529698,30,0.8219,414,Positiv
18546135,30,0.9095,196,Positiv
18551073,30,0.6969,365,Positiv
18558911,30,0.8512,203,Positiv
18668563,10,0.7414,10,Positiv
18727007,30,0.773,68,Positiv
18741217,30,0.7347,110,Positiv
18753848,30,0.657,298,Positiv
18781863,30,0.6978,329,Positiv
18809369,30,0.8283,219,Positiv
18830135,30,0.8096,207,Positiv
18848027,30,0.7491,384,Positiv
18862077,30,0.6069,43,Positiv
18883773,1,0.9501,1,Positiv
18886917,30,0.7551,116,Positiv
18889915,30,0.7768,230,Positiv
18890589,30,0.8289,207,Positiv
18927750,30,0.8474,167,Positiv
18989331,30,0.8601,68,Positiv
19011168,30,0.7397,201,Positiv
19018153,30,0.7988,620,Positiv
19021306,30,0.7481,188,Positiv
19045393,30,0.5407,52,Positiv
19054527,30,0.8368,260,Positiv
19081577,30,0.8143,434,Positiv
19111395,30,0.7265,81,Positiv
19113862,30,0.8969,44,Positiv
19124402,3,0.9711,3,Positiv
19126344,2,0.8945,2,Positiv
19127470,29,0.7342,29,Positiv
19168499,30,0.7007,190,Positiv
19174443,30,0.8893,390,Positiv
19176193,30,0.8026,407,Positiv
19185452,30,0.8412,435,Positiv
19189101,30,0.8123,519,Positiv
19245416,30,0.75,391,Positiv
19253529,30,0.7553,72,Positiv
19259144,30,0.6438,173,Positiv
19260717,30,0.7371,38,Positiv
19260725,30,0.6855,49,Positiv
19260731,30,0.6594,103,Positiv
19260734,30,0.5447,96,Positiv
19260748,30,0.5749,35,Positiv
19260767,30,0.7854,33,Positiv
19322433,3,0.8026,3,Positiv
19376646,30,0.7236,154,Positiv
19451764,30,0.8629,284,Positiv
19504070,30,0.783,252,Positiv
19537818,30,0.8689,256,Positiv
19545452,30,0.7794,101,Positiv
19561024,30,0.694,38,Positiv
19591830,30,0.7508,317,Positiv
19684051,30,0.8566,238,Positiv
19691280,30,0.8107,165,Positiv
19691611,30,0.8405,118,Positiv
19697112,30,0.805,135,Positiv
19823222,30,0.8995,260,Positiv
19841846,30,0.8439,208,Positiv
19852587,30,0.8096,437,Positiv
19853849,30,0.7418,73,Positiv
19854269,27,0.623,27,Positiv
19854603,30,0.6344,32,Positiv
19868828,30,0.8093,39,Positiv
19896822,30,0.7947,101,Positiv
19905945,11,0.8388,11,Positiv
19911543,30,0.7685,255,Positiv
19939214,30,0.7457,354,Positiv
19942596,8,0.6777,8,Positiv
19943217,30,0.7062,90,Positiv
19980820,30,0.6854,100,Positiv
19980937,30,0.7189,227,Positiv
19981098,13,0.051,13,Positiv
20043159,30,0.7082,367,Positiv
20096161,30,0.7467,246,Positiv
20150866,30,0.8496,291,Positiv
20165649,30,0.6269,91,Positiv
20225001,30,0.8023,289,Positiv
20231115,30,0.814,284,Positiv
20240561,30,0.7487,170,Positiv
20253677,30,0.7715,296,Positiv
20259601,30,0.756,85,Positiv
20346680,30,0.4856,90,Positiv
20354493,30,0.7955,89,Positiv
20420875,30,0.7215,128,Positiv
20445528,30,0.7433,127,Positiv
20578648,30,0.8931,132,Positiv
20579961,30,0.5419,356,Positiv
20581734,30,0.823,488,Positiv
20612116,30,0.848,125,Positiv
20657495,30,0.703,39,Positiv
20677779,30,0.7326,228,Positiv
20684430,30,0.8427,388,Positiv
20691100,30,0.6504,155,Positiv
20721615,30,0.7828,139,Positiv
20744241,30,0.7962,356,Positiv
20786074,24,0.8208,24,Positiv
20791121,30,0.7022,70,Positiv
20828765,30,0.8077,179,Positiv
20840089,1,0.9253,1,Positiv
20854491,1,0.9883,1,Positiv
20854729,4,0.876,4,Positiv
20854838,3,0.9351,3,Positiv
20854917,2,0.8949,2,Positiv
20893511,30,0.776,109,Positiv
20897809,30,0.7957,232,Positiv
20908979,30,0.8143,183,Positiv
20915151,30,0.8201,423,Positiv
20925593,10,0.8521,10,Positiv
20946056,30,0.8164,90,Positiv
20951975,30,0.8778,52,Positiv
20956963,30,0.7686,48,Positiv
20976514,30,0.7563,465,Positiv
20980377,30,0.7792,37,Positiv
21017614,30,0.6307,232,Positiv
21023492,30,0.7029,175,Positiv
21034929,30,0.8315,400,Positiv
21052997,30,0.7111,338,Positiv
21065624,30,0.7354,170,Positiv
21076756,30,0.6834,538,Positiv
21077040,30,0.7422,189,Positiv
21103990,30,0.6947,242,Positiv
21145228,30,0.8758,506,Positiv
21146155,30,0.8675,281,Positiv
21173262,30,0.8027,397,Positiv
21174903,30,0.7779,343,Positiv
21181157,30,0.8808,106,Positiv
21193737,30,0.7623,246,Positiv
21198656,30,0.7437,151,Positiv
21208124,30,0.8215,111,Positiv
21209613,30,0.8066,458,Positiv
21214070,30,0.8119,202,Positiv
21217324,30,0.654,68,Positiv
21222080,30,0.7691,452,Positiv
21224631,30,0.5759,215,Positiv
21227924,30,0.7442,244,Positiv
21236236,30,0.7677,38,Positiv
21237649,30,0.6977,127,Positiv
21243084,30,0.837,56,Positiv
21260855,30,0.7906,84,Positiv
21263805,30,0.6521,397,Positiv
21290904,30,0.8253,365,Positiv
21308285,30,0.8943,262,Positiv
21324363,30,0.7414,333,Positiv
21375270,30,0.8015,225,Positiv
21388401,30,0.5314,33,Positiv
21393988,13,0.5758,13,Positiv
21422335,30,0.7897,225,Positiv
21464484,30,0.6764,222,Positiv
21473790,30,0.8212,126,Positiv
21483844,9,0.4846,9,Positiv
21483845,16,0.4029,16,Positiv
21483847,30,0.622,43,Positiv
21483848,8,0.6861,8,Positiv
21483849,30,0.703,44,Positiv
21483850,21,0.7013,21,Positiv
21483851,30,0.6447,64,Positiv
21483852,30,0.7953,34,Positiv
21508503,30,0.679,456,Positiv
21551147,30,0.6686,344,Positiv
21594584,30,0.815,93,Positiv
21606235,30,0.8956,532,Positiv
21619780,30,0.8466,195,Positiv
21760433,30,0.8144,243,Positiv
21764019,30,0.8401,153,Positiv
21780555,16,0.8871,16,Positiv
21793357,30,0.8167,658,Positiv
21796884,30,0.8044,130,Positiv
21797705,30,0.8245,103,Positiv
21798259,19,0.6832,19,Positiv
21798878,30,0.837,46,Positiv
21799442,30,0.7291,40,Positiv
21807862,30,0.7523,39,Positiv
21849124,30,0.8316,450,Positiv
21850971,30,0.8636,203,Positiv
21872266,30,0.6983,70,Positiv
21876361,30,0.6691,40,Positiv
21888585,30,0.6201,72,Positiv
21888694,30,0.5363,41,Positiv
21888773,30,0.8358,83,Positiv
21888844,30,0.7657,113,Positiv
21888941,30,0.6801,109,Positiv
21889037,30,0.5758,107,Positiv
21908974,30,0.786,247,Positiv
21909528,30,0.8519,267,Positiv
21911211,24,0.5966,24,Positiv
21925668,30,0.8762,370,Positiv
21949483,30,0.7239,325,Positiv
21964394,30,0.837,221,Positiv
21980216,30,0.8402,262,Positiv
21994496,30,0.8973,243,Positiv
21994534,30,0.7033,503,Positiv
22014330,30,0.8755,334,Positiv
22023138,30,0.8618,220,Positiv
22031002,24,0.7514,24,Positiv
22061939,30,0.8005,205,Positiv
22070440,30,0.8034,387,Positiv
22093992,30,0.7725,95,Positiv
22098525,30,0.8024,195,Positiv
22100109,30,0.7421,139,Positiv
22100305,30,0.6685,46,Positiv
22100498,30,0.7431,45,Positiv
22100646,30,0.7316,63,Positiv
22100799,30,0.6966,83,Positiv
22100978,30,0.7412,159,Positiv
22101110,30,0.869,179,Positiv
22161971,30,0.8676,173,Positiv
22174039,30,0.7457,67,Positiv
22181725,30,0.8191,153,Positiv
22209521,30,0.7648,175,Positiv
22210020,30,0.8711,77,Positiv
22217584,30,0.7966,361,Positiv
22271752,30,0.6426,36,Positiv
22273811,30,0.8195,328,Positiv
22276813,30,0.8423,137,Positiv
22277931,27,0.8496,27,Positiv
22287020,25,0.727,25,Positiv
22287482,5,0.8111,5,Positiv
22289900,16,0.5926,16,Positiv
22292896,30,0.7765,129,Positiv
22303165,30,0.7702,101,Positiv
22303230,30,0.6851,104,Positiv
22304436,30,0.714,134,Positiv
22306107,30,0.8401,91,Positiv
22324779,30,0.7337,62,Positiv
22341949,30,0.723,72,Positiv
22362623,30,0.7559,198,Positiv
22381544,30,0.8014,249,Positiv
22408188,30,0.805,187,Positiv
22419936,30,0.8557,166,Positiv
22420660,30,0.8448,93,Positiv
22425552,30,0.7087,319,Positiv
22432641,5,0.8718,5,Positiv
22453177,30,0.9053,42,Positiv
22458374,30,0.7471,124,Positiv
22461055,30,0.7882,123,Positiv
22495701,30,0.4925,316,Positiv
22524779,30,0.8413,237,Positiv
22526855,30,0.7666,75,Positiv
22527065,30,0.6337,187,Positiv
22532020,30,0.8531,324,Positiv
22566020,30,0.7651,185,Positiv
22578295,30,0.5834,154,Positiv
22596904,30,0.6404,48,Positiv
22598927,30,0.5894,143,Positiv
22605480,30,0.8,200,Positiv
22611652,30,0.7159,63,Positiv
22615748,30,0.7788,292,Positiv
22615903,30,0.8007,292,Positiv
22621923,2,0.7085,2,Positiv
22621929,1,0.862,1,Positiv
22622013,30,0.8803,193,Positiv
22623442,1,0.6699,1,Positiv
22625713,30,0.766,315,Positiv
22627250,30,0.7056,122,Positiv
22631567,30,0.8544,225,Positiv
22650125,30,0.7155,97,Positiv
22668250,30,0.6633,72,Positiv
22672445,30,0.7924,594,Positiv
22678263,30,0.6676,360,Positiv
22685986,30,0.8587,100,Positiv
22703128,30,0.7034,58,Positiv
22758638,30,0.8421,78,Positiv
22760147,30,0.7775,338,Positiv
22771409,30,0.7754,82,Positiv
22788305,30,0.8127,260,Positiv
22789283,30,0.8044,89,Positiv
22799212,30,0.7542,311,Positiv
22802649,17,0.8743,17,Positiv
22803686,30,0.8342,269,Positiv
22807923,30,0.7849,167,Positiv
22822456,5,0.9019,5,Positiv
22874555,30,0.892,79,Positiv
22884230,30,0.8173,174,Positiv
22895783,30,0.7551,283,Positiv
22903454,30,0.7878,46,Positiv
22931065,30,0.8435,224,Positiv
22953601,30,0.7839,407,Positiv
22968684,30,0.8349,200,Positiv
22970855,1,0.4822,1,Positiv
22976996,30,0.7998,103,Positiv
22992445,3,0.4334,3,Positiv
23009186,8,0.7072,8,Positiv
23042551,30,0.8018,78,Positiv
23051175,9,0.5915,9,Positiv
23051177,29,0.8316,29,Positiv
23051178,11,0.625,11,Positiv
23051179,30,0.7845,42,Positiv
23051181,2,0.2226,2,Positiv
23051184,12,0.8677,12,Positiv
23081180,30,0.8787,249,Positiv
23100287,30,0.8198,223,Positiv
23101940,30,0.8048,74,Positiv
23103355,30,0.8229,59,Positiv
23118272,30,0.6944,74,Positiv
23120468,29,0.7682,29,Positiv
23122149,30,0.8096,387,Positiv
23138512,30,0.8962,33,Positiv
23139722,30,0.8147,276,Positiv
23140111,30,0.6493,159,Positiv
23140171,30,0.5978,99,Positiv
23161781,30,0.7181,85,Positiv
23178520,30,0.8005,507,Positiv
23181458,30,0.8677,31,Positiv
23188585,30,0.7775,60,Positiv
23189824,5,0.3761,5,Positiv
23193365,6,0.8698,6,Positiv
23193801,22,0.7759,22,Positiv
23195318,26,0.6204,26,Positiv
23195625,30,0.8054,50,Positiv
23211074,30,0.7749,243,Positiv
23216207,30,0.7415,221,Positiv
23217264,30,0.6341,59,Positiv
23219537,24,0.7512,24,Positiv
23220766,20,0.6919,20,Positiv
23225824,30,0.7825,420,Positiv
23226061,30,0.7696,429,Positiv
23226140,30,0.8772,401,Positiv
23228323,30,0.7954,355,Positiv
23232234,30,0.6014,118,Positiv
23243892,13,0.8177,13,Positiv
23248607,30,0.7281,255,Positiv
23250015,30,0.5219,111,Positiv
23250538,14,0.6126,14,Positiv
23252708,30,0.8676,197,Positiv
23262189,12,0.427,12,Positiv
23265225,30,0.7411,44,Positiv
23270493,30,0.8292,86,Positiv
23271304,30,0.734,75,Positiv
23272089,6,0.916,6,Positiv
23272286,18,0.452,18,Positiv
23272446,2,0.9857,2,Positiv
23272687,30,0.9011,150,Positiv
23275049,30,0.7398,199,Positiv
23278697,30,0.8142,228,Positiv
23281789,1,0.9815,1,Positiv
23285223,30,0.6176,92,Positiv
23290452,30,0.8265,224,Positiv
23297667,25,0.7321,25,Positiv
23302042,30,0.7139,682,Positiv
23319795,30,0.6143,172,Positiv
23334247,30,0.6799,360,Positiv
23340020,30,0.7796,66,Positiv
23341998,1,0.8099,1,Positiv
23346504,30,0.8677,141,Positiv
23357596,30,0.8002,382,Positiv
23364190,29,0.7552,29,Positiv
23364222,9,0.5948,9,Positiv
23364249,30,0.8557,80,Positiv
23364266,20,0.5131,20,Positiv
23364279,30,0.6919,48,Positiv
23364296,29,0.7359,29,Positiv
23364317,30,0.7455,90,Positiv
23364332,16,0.8033,16,Positiv
23364345,5,0.9431,5,Positiv
23365692,30,0.8379,95,Positiv
23369548,30,0.8287,236,Positiv
23370199,30,0.7518,177,Positiv
23375991,2,0.9478,2,Positiv
23383420,30,0.8374,326,Positiv
23426074,30,0.6465,64,Positiv
23443585,30,0.911,193,Positiv
23447388,30,0.5445,104,Positiv
23448196,30,0.7491,103,Positiv
23448652,30,0.7797,313,Positiv
23453334,30,0.8027,205,Positiv
23495226,30,0.8353,87,Positiv
23500597,30,0.6992,283,Positiv
23510064,30,0.908,221,Positiv
23522957,30,0.8508,105,Positiv
23534521,30,0.7567,191,Positiv
23554325,30,0.7432,93,Positiv
23571899,30,0.8702,114,Positiv
23578764,30,0.7821,441,Positiv
23590818,30,0.4815,138,Positiv
23602427,30,0.7934,44,Positiv
23606924,18,0.823,18,Positiv
23608161,30,0.81,301,Positiv
23609353,30,0.7928,318,Positiv
23609966,30,0.721,319,Positiv
23610661,30,0.6833,135,Positiv
23619061,12,0.8694,12,Positiv
23621991,30,0.8904,122,Positiv
23628190,30,0.8271,52,Positiv
23629923,30,0.7326,63,Positiv
23630478,7,0.3944,7,Positiv
23630653,30,0.65,126,Positiv
23635894,30,0.8082,56,Positiv
23639186,30,0.7491,81,Positiv
23675425,30,0.8454,136,Positiv
23676128,28,0.762,28,Positiv
23676833,30,0.762,230,Positiv
23678885,30,0.8172,128,Positiv
23682220,30,0.6342,213,Positiv
23690652,30,0.6943,112,Positiv
23696748,30,0.8375,136,Positiv
23698971,30,0.8186,73,Positiv
23705809,30,0.8433,104,Positiv
23713066,28,0.6911,28,Positiv
23714033,30,0.7389,223,Positiv
23723763,30,0.7301,45,Positiv
23725356,8,0.7093,8,Positiv
23728150,30,0.7725,49,Positiv
23741866,30,0.723,33,Positiv
23745366,17,0.8082,17,Positiv
23759701,30,0.7653,92,Positiv
23761599,30,0.759,153,Positiv
23770099,30,0.8215,336,Positiv
23785111,30,0.7186,109,Positiv
23803311,30,0.77,69,Positiv
23807918,30,0.6503,32,Positiv
23816102,30,0.688,64,Positiv
23817596,28,0.7079,28,Positiv
23819400,30,0.6053,123,Positiv
23821949,30,0.8273,143,Positiv
23831794,13,0.9153,13,Positiv
23833970,30,0.8848,240,Positiv
23841489,30,0.6968,124,Positiv
23847133,30,0.7256,264,Positiv
23848153,30,0.8222,118,Positiv
23850095,30,0.7166,176,Positiv
23855366,30,0.8263,124,Positiv
23856015,30,0.8368,38,Positiv
23858476,22,0.8673,22,Positiv
23866833,30,0.7796,406,Positiv
23868211,30,0.8092,60,Positiv
23868701,30,0.8156,156,Positiv
23869721,30,0.8141,43,Positiv
23878833,15,0.8738,15,Positiv
23878940,30,0.7362,278,Positiv
23879888,30,0.8264,42,Positiv
23889710,30,0.8123,73,Positiv
23896097,30,0.7382,56,Positiv
23899784,5,0.315,5,Positiv
23907078,30,0.8105,423,Positiv
23918794,30,0.7117,136,Positiv
23921421,30,0.7467,153,Positiv
23921441,30,0.6931,210,Positiv
23923581,30,0.7847,184,Positiv
23934155,30,0.8311,430,Positiv
23934411,30,0.741,271,Positiv
23942964,30,0.8061,220,Positiv
23943880,24,0.7867,24,Positiv
23944334,30,0.7928,40,Positiv
23951322,30,0.5964,56,Positiv
23951695,30,0.8522,191,Positiv
23953180,27,0.5909,27,Positiv
23959026,30,0.7436,150,Positiv
23959065,30,0.6302,70,Positiv
23969899,30,0.7758,478,Positiv
23970555,30,0.6953,408,Positiv
23970822,30,0.7859,123,Positiv
23970868,30,0.7873,414,Positiv
23972728,30,0.8139,285,Positiv
23976470,30,0.7608,167,Positiv
23976620,30,0.9098,90,Positiv
23978263,30,0.8069,197,Positiv
23983659,30,0.7413,298,Positiv
23985666,30,0.691,327,Positiv
23985899,30,0.6082,155,Positiv
23986974,30,0.6874,193,Positiv
23994569,30,0.725,120,Positiv
24008699,30,0.7846,36,Positiv
24011363,13,0.8523,13,Positiv
24011365,22,0.6598,22,Positiv
24026540,30,0.802,268,Positiv
24035145,1,0.9826,1,Positiv
24035284,30,0.7147,357,Positiv
24046915,30,0.7483,452,Positiv
